,title,author,read_cnt,reply_cnt,timestamp
1513,连续跌了几个月,股友27q223T931,28,0,08-09 09:42
1514,让股民基民挣钱，[赞],股友p386179k75,36,0,08-09 09:42
1515,感觉资金找不着北，场外资金不敢进,批着牛皮的黑熊,23,0,08-09 09:42
1516,3235必受考验,温暖的大雁,32,0,08-09 09:42
1517,走在慢慢的补缺之路！,万事州鹤得鲁班,24,0,08-09 09:42
1518,不出意外绿一周一周都是三四千家下跌,韭菜历险记第二篇,24,0,08-09 09:42
1519,盲猜等会gj队会进场救一波，不是拉证券就是大金融,如何做个合格韭菜,46,0,08-09 09:42
1520,#券商股行情结束了？#大家好，我是圣手哥！欢迎点赞+关注！市场量能今天再度大幅缩,圣手哥归来,960,1,08-08 10:12
1521,卖出A股保留现金，避免更大的损失！,财运为富得宛露,19,0,08-09 09:41
1522,2400点肯定到,股友J215r63166,30,0,08-09 09:41
1523,前几天还说牛市来了，现在怕是三千二的保卫战了哦[坏笑][坏笑][坏笑][坏笑],股友11U81g7956,27,0,08-09 09:41
1524,只有券商股持续上涨，市场才有的牛市味道显示出来！,梦江南AAA,50,0,08-09 09:41
1525,4连阴，牛逼！,股友0qgk2f,16,0,08-09 09:41
1526,劵商护盘，扯蛋！外围十人民币暴跌，散了吧！[捂脸][捂脸],韭菜成大了,53,1,08-09 09:36
1527,三天，1000多亿，30天1万亿，全年200天交易算，保守60万亿流出，能涨？,不赚大钱不走888,19,0,08-09 09:41
1528,3015附近可能触底，最坏可能这次破3,今日何时,39,0,08-09 09:41
1529,这些主力像啥玩意，天天就知道出货，猪[旺柴][旺柴][旺柴],乱弹琴Y,28,0,08-09 09:41
1530,算了去ai吧,台州养家糊口,27,0,08-09 09:41
1531,离中轨线支撑3235一步之遥,zgwjyg,29,0,08-09 09:41
1532,绿色市场,笑哈哈得金运,28,0,08-09 09:41
1533,来券商、地产都是老思维，这样搞股市更没希望。,hgsml,29,0,08-09 09:41
1534,又是煎熬的一天！！,赚个10万0079,37,0,08-09 09:41
1535,今年咋这样子,沉着de大锦鲤,27,0,08-09 09:41
1536,别装了，怎么上去怎么下来吧[旺柴],貔貅牛牛,32,0,08-09 09:41
1537,烂A股，破烂冠绝天下,枫叶无边,38,0,08-09 09:41
1538,破3200,被股市坑惨了的人,25,0,08-09 09:41
1539,要让股民在基金上面，和股票上面挣钱[捂脸],后悔进股市123,32,0,08-09 09:41
1540,ai神回来了，今天又是全市场为其输血，收盘再看！,人陌陌摸摸,30,0,08-09 09:41
1541,开盘10分钟，某些资金跑了44个亿。,HX7C9B8,34,0,08-09 09:41
1542,天天跌，天天跌！,股友6Y20268f96,24,0,08-09 09:41
1543,这就是大牛市,股友zifkOh,20,0,08-09 09:41
1544,不用看了，又是大绿的一天,小钱不多,20,0,08-09 09:41
1545,破3200点必须的，千万别侥幸心理哦,股友8mm1387888,19,0,08-09 09:41
1546,跌吧跌吧，不是罪,严厉的凌辰轩,21,0,08-09 09:41
1547,什么时候才是个头，天天跌,luyongjie,21,0,08-09 09:40
1548,拉证券就以为我会跟吗？只有证券银行类稳住，其他版块打出赚钱效应才能起来,满仓土家哥,77,2,08-09 09:35
1549,李大霄说现在的点位己站在航母舺板上了，飞机马上起飞。,吉祥富贵地楚留香,19,0,08-09 09:40
1550,什么时候散户韭菜从医药，新能源割肉出来是最高位的大盘才有可能上涨，否则主力是不会,股友22g89t3265,28,0,08-09 09:40
1551,低开高走，大A不就是这样吗？,翡翠生财地苗人凤,27,0,08-09 09:40
1552,自从专家讲要让股民在股市赚钱，马上连续啪啪打脸,韭菜专业,27,0,08-09 09:40
1553,整个市场死气沉沉还是空仓观望好！,金玉善贾得任我行,32,0,08-09 09:40
1554,牛市真好,流浪地球AA,32,0,08-09 09:40
1555,gushi四个字竟然打不出来,真实地白菜,26,0,08-09 09:40
1556,主力都是的，做空股市,股友15C738752k,36,0,08-09 09:40
1557,他们说唱空的就是将来接盘的，或者是想把上车的赶下去的。前面是散户后面的是庄托。这,活力的池昊祥,61,0,08-09 09:40
1558,哈哈哈，这是什么情况,九鼎久,48,0,08-09 09:37
1559,开盘10分钟，又跑40多亿[捂脸],肥了肥,55,0,08-09 09:40
1560,又是妥妥的低开高走后，冲高回落,barca句,34,0,08-09 09:40
1561,大V不是说牛来了？[为什么][笑哭][笑哭][笑哭],邪恶的丶小小强,30,0,08-09 09:40
1562,这个月跑输上证2%,n1419407911a874c,27,0,08-09 09:40
1563,团结起来，绝对不接盘。能销户的去销户吧。,寻常的净秋,26,0,08-09 09:40
1564,3200能不好这星期破,人在江湖31,32,0,08-09 09:39
1565,收红盘？,吃白菜菜,38,0,08-09 09:39
1566,个股点评 康强电子,三界之外看A股,88,1,08-08 01:55
1567,发套套，韭菜真聪明。,花开四海陈家洛,32,0,08-09 09:39
1568,水上海上重工特殊性重点发展,股友5657eu0620,27,0,08-09 09:39
1569,拉医药了,秦海涛,26,0,08-09 09:39
1570,一切拉起都是在诱多[俏皮],股市之玩尽杀绝,27,0,08-09 09:39
1571,跌穿3200[看空][看空][看空][看空][看空],余小二,32,0,08-09 09:39
1572,为什么不能做空呢,股友G9663561i8,30,0,08-09 09:39
1573,可转债日历20230809,投资可转债,193,1,08-09 08:15
1574,大A哥大A哥，您这次磨底磨几天哦[吃瓜],JMSRyze,46,0,08-09 09:38
1575,经济增长低于预期，大盘再下一个合阶，3000点,股友69303ZL081,31,0,08-09 09:38
1576,盘面解读,股医先锋,133,0,08-09 09:38
1577,中国7月PPI同比降4.4%，前值降5.4%,新能车ETF_159824,97,0,08-09 09:38
1578,上证指数谨防价格对次级波段的调整,追随趋势逐浪者,60,0,08-09 09:38
1579,只有跌的股市，谁敢进去,股友NBR2Zr,28,0,08-09 09:38
1580,每天个股跌多涨少，真是牛,乐普倒B,27,0,08-09 09:38
1581,卧槽，又把指数拉起来了，你大爷[兴奋],股友W86307M082,23,0,08-09 09:38
1582,本轮行情，券商是龙一，房地产是龙二。,永旺向钱,35,0,08-09 09:38
1583,都在比谁跑的快,子弹宽裕,22,0,08-09 09:38
1584,上上上，应该上涨,东南风吹,31,0,08-09 09:38
1585,今天普涨格局,九九酒菜,30,0,08-09 09:37
1586,步调踩准，才不会亏损！,G弈道,76,0,08-09 09:37
1587,这叫牛气冲天,被割的绿色韭菜,31,0,08-09 09:37
1588,鸿蒙发布，苹果暴跌，华为雄起。8月4日，华为开发者大会期间，华为鸿蒙概念股跳水，,今年不亏就好,4763,2,08-05 11:10
1589,细声试问一句：本收阳还是收阴？,金色太阳东升,47,0,08-09 09:37
1590,全世界都是T十0,股友532la57026,28,0,08-09 09:37
1591,今天又是血亏的一天，前期就是明显的联合忽悠坑杀散户。大家不要在报任何幻想了！,股友69C202917z,58,0,08-09 09:29
1592,天天赔钱，的,咖啡豆111,17,0,08-09 09:37
1593,来吧，小可爱们！！！！,余小二,38,0,08-09 09:37
1594,医疗反腐带来的情绪冲击，或是不错买点？,基MOLI金RAN,11689,36,08-08 03:49
1595,原来前几天大盘的上涨是股市的回光返照，真丢人啊，大国股市,股友0878X2Z750,54,0,08-09 09:33
1596,内资狗又在做空,股民拯救经济,37,1,08-09 09:31
1597,砸穿3200[看空][看空][看空][看空][看空][看空][看空],余小二,28,0,08-09 09:37
1598,每年7月“牛市”里，赚到钱的都收手了，去旅游了，等到明年7月再战！,耐心点等,27,0,08-09 09:37
1599,牛气冲天啊！,久久之功,29,0,08-09 09:36
1600,又开始拉证券了，这样指数红着有意思吗？,萬事不順意股,48,0,08-09 09:36
1601,只要散户不接盘，谁都别想出去,完美残缺,58,0,08-09 09:36
1602,10多年还是3200,韭菜炒鸡蛋8号,24,0,08-09 09:36
1603,天天大面,牛年吉祥如意,25,0,08-09 09:36
1604,哈哈，净流出，一分钱也不入，垛手。,花开四海陈家洛,20,0,08-09 09:36
1605,姚红,怎么没有后悔药,24,0,08-09 09:36
1606,调整概率＞上涨概率,风暴柴,54,0,08-09 09:35
1607,买一只套1只，亏了20万。,绿绿绿很环保,49,0,08-09 09:35
1608,大盘红的比女人那几天都少[困顿],大道至简wen,115,2,08-09 09:30
1609,千万别信牛市，记住了，不信，不贪,实事求是1936,29,0,08-09 09:35
1610,天天3000+待涨,别拔我网线,70,1,08-09 09:32
1611,#官媒高呼“活跃资本市场”#A股市场牛市口号不起作用，天天仍是腥风血雨，大量新股,鱼跃龙门22,74,2,08-09 09:31
1612,麻了麻了，草,半仓为主,32,0,08-09 09:34
1613,今天又是四千多股下江南，天天下跌何时了？,皖山侠客6974,72,0,08-09 09:34
1614,三只黑雀挂树梢,淮南股民老朱,36,0,08-09 09:34
1615,天天三千下跌，服了,股友小雨37,28,0,08-09 09:34
1616,3150不知道能不能抗住,网络无信号,25,0,08-09 09:34
1617,365天看多中国股市  24小时煎熬,股神牛OO,30,0,08-09 09:34
1618,牛市来了，牛满满,基民m8jPHu,33,0,08-09 09:34
1619,现在混沌期，什么方向都没有，弱的一沓糊涂,大空头利弗莫尔,33,0,08-09 09:34
1620,只要是股票，买那一只都是。,晨光cgy,26,0,08-09 09:34
1621,市场米贵，全民吃面。,股友118bFX,69,1,08-08 02:27
1622,太优秀了,童谣1987,28,0,08-09 09:34
1623,没亏钱的散户，，建议别玩了，很难赚钱！！！！亏了20+,绿绿绿很环保,222,6,08-08 02:57
1624,牛市来了，牛满满,基民m8jPHu,30,0,08-09 09:34
1625,已经立秋了，很凉爽啊[得意],中士军衔,31,0,08-09 09:34
1626,T十0是全球交易铁律！,股友532la57026,28,0,08-09 09:34
1627,没啥好说的就是一,准备销户戒赌,30,0,08-09 09:34
1628,哈哈哈，在座的，国外涨出风险，咱们跌出机会[笑哭],陈da阳,51,2,08-09 09:27
1629,昨天清完了，今天没票,二里岗炒家,29,0,08-09 09:34
1630,不破不立，破了关键位快点跑。,火箭冲天弹,44,0,08-09 09:33
1631,完了完了完了没完没了？。又是被大A割韭菜的一天呀！[惨!关灯吃面][惨!关灯吃面,春天的星颖,28,0,08-09 09:33
1632,3900下跌,黑心贩子,27,0,08-09 09:33
1633,开盘4000只股票绿。真牛的牛市啊,性情不好好,49,1,08-09 09:31
1634,天天绿色的股市！,zf8488,23,0,08-09 09:33
1635,三天绿，像极我朋友头上的颜色[旺柴],股友eL23055676,114,6,08-09 09:23
1636,光伏行业数据强劲，行情存在修复潜力,李先生有梦想,433,1,08-08 01:07
1637,内生动力强，然后不让评论。,正直的白羊座,33,1,08-09 09:29
1638,43.4发价,金砂底,35,0,08-09 09:33
1639,又是三千多下跌。,留五手,29,0,08-09 09:33
1640,牛完不完不知道，亏的剩裤衩都没了！！！,多文成金的子健,18,0,08-09 09:33
1641,开盘仅有4000只股票下跌,思念正发芽,19,0,08-09 09:33
1642,低开高走，兄弟们上！！！！！,n556013347207944,34,0,08-09 09:32
1643,电视剧都不敢这么演[捂脸],卧雪听柳,26,0,08-09 09:32
1644,让人民在股市赚点钱[亏大了],希望之称,148,4,08-08 02:27
1645,买啥你都会亏,现实的蒋凌旋1,28,0,08-09 09:32
1646,好牛皮,路途遥远风景独好,29,0,08-09 09:32
1647,今天预测低开高走，毕竟跌多了,股友857Nu81819,42,0,08-09 09:32
1648,跌了4100家,何方道友在此渡劫,17,0,08-09 09:32
1649,喊口号继续喊,股友Zv29121668,17,0,08-09 09:32
1650,血盘大口已张开,勤恳de满天星,31,0,08-09 09:32
1651,不是说题材唱戏吗？这唱的什么鬼,一路长虹689,23,0,08-09 09:32
1652,大盘走势分析1：今天大盘高开高走收了根大阳线，这根阳线的出现，多方经过多日压抑动,波段视觉,4148,35,06-27 04:35
1653,今天欧美下跌，人民币贬值都是A股下跌的理由！,哥哥炒股要翻倍,38,0,08-09 09:32
1654,来个跌停吧！一步到位。,股友3V68697q95,58,0,08-09 09:31
1655,还有700多红的别慌,年年钵满得千仞雪,36,0,08-09 09:31
1656,3198何时到？,明灯高照,31,0,08-09 09:31
1657,疯牛来了，大家快跑啊,股友zjqjbl937216773987,27,0,08-09 09:31
1658,只有3千多只跌牛逼,不为所动666,27,0,08-09 09:31
1659,哇，牛市来了，牛市来了，这就是我们的牛市,笑盈盈地高飞,29,0,08-09 09:31
1660,急拉缓跌,二零贰贰券商元年,28,0,08-09 09:31
1661,善哉提醒，10月份前持股资金将不停减少。,鑫518888jyw,32,0,08-09 09:31
1662,真好,阿四0888,28,0,08-09 09:31
1663,最好破下3246立马拉回来，是完美买点。,栗子熟了,34,0,08-09 09:31
1664,[看多][看多][看多][看多][看多][看多][看多][看多][看多][看多],股友39n2X77039,27,0,08-09 09:31
1665,事出反常必有妖,生存才能发展,61,0,08-09 09:31
1666,跟跌不跟涨今天四千家跌,股友707u23k980,41,0,08-09 09:31
1667,跌一周？跌一月？,钧好哥,38,1,08-09 09:27
1668,既然你不识抬举、那就不要怪我、小心我收购你,朱筱屮,16,0,08-09 09:30
1669,大盘一旦下跌？白酒和医药更根本没有防御性（从净资产和红利率分析）,吉米米4530,71,1,08-09 09:12
1670,低开低走，平开低走，高开低走,哥哥炒股要翻倍,48,0,08-09 09:30
1671,这样的市场是有多无语？,宁波绿能一号铁粉,31,0,08-09 09:30
1672,上证指数，昨天5分钟完美完成了摸缺口的任务，如果今天开盘破掉327，15分钟如果,老布说股,54,0,08-09 09:30
1673,缩量调整得差不多了，明天应该收阳了。如果再继续缩量调整，则可继续在3230-32,永平村股神,251,2,08-09 01:56
1674,哈哈哈哈哈哈哈,菠萝zzzzz,29,0,08-09 09:30
1675,涨一天够跌半个月的  呵呵,独步青云客,51,0,08-09 09:29
1676,大行情才刚开始,赢荡股海888,26,0,08-09 09:29
1677,天天阴跌，个股暴跌,股友025f893F75,41,0,08-09 09:29
1678,请相信摩根,密白,26,0,08-09 09:29
1679,开盘又亏了小一万，感觉人生在牛市中已经达到了高潮,低保玩股票期货,57,1,08-09 09:26
1680,牛飞了吧,发烧友1187,17,0,08-09 09:29
1681,明天继续大跌，立帖为证,股市之玩尽杀绝,97,2,08-08 03:18
1682,方正证券6元4角2分～涨幅到8元5角附近价大幅透支炒作,股友3720Y112u6,59,0,08-09 09:29
1683,000969安泰科技 中线波段潜力股,奔跑吧兄弟们123,1846,7,08-08 05:56
1684,公屏上为啥（打脸）二字发不出,近我者爆富,31,0,08-09 09:29
1685,听八九佬炒股，你就亏到负二代,耐心点等,15,0,08-09 09:29
1686,又是4000多只下跌[怒],股友IgXVaE7492,27,0,08-09 09:29
1687,拉的时候是跟大部分票没关系的，跌是真跌有关系的,股友tOpeBc2625,16,0,08-09 09:29
1688,四五千家跌,股友707u23k980,53,2,08-09 09:25
1689,上涨461下跌1450，哈哈哈哈哈还得是我大A，想赚钱，亏死你们,懵智女神好运满满,15,0,08-09 09:29
1690,来个五连跌,Yg2014,25,0,08-09 09:29
1691,来一个绑一个，买一个套一个，不信你试试！[偷笑][胜利][胜利],暁錢錢,45,0,08-09 09:28
1692,今日必定低开高走，收1%。盘后见。。。。。。。。。。。。。。。。。。。。。。。。,DS张777,38,0,08-09 09:28
1693,老规矩，大A开盘先跌3000+,何方道友在此渡劫,35,0,08-09 09:28
1694,没钱了[哭],要学会空仓1,26,0,08-09 09:28
1695,大霄的牛市来了？,股友uVIvtJ,17,0,08-09 09:28
1696,今日热股：华东医药、多佛多、拉卡拉、天际股份、信维通信、华鲁恒升。看看收盘结果！,风雨同舟的张无忌,30,0,08-09 09:28
1697,立了秋，万事休，秋天之后是寒冬,明灯高照,40,1,08-09 09:23
1698,腥风血雨的一周,股海福臣,33,0,08-09 09:28
1699,卧龙电驱的基本面和技术面分析：社会用电量是不断增长的，电机做为发电、核电的心脏需,喜庆飞翔,366,1,08-09 05:42
1700,老胡这么有钱，进入股市几天就知道内幕了，退出来了,中远海控万手哥哥,34,0,08-09 09:28
1701,还得一星期整理，,遍地庄家,35,1,08-09 09:23
1702,一周的牛市结束了，八年的熊市开启了。。。,勇敢朵朵不怕困难,182,6,08-09 09:10
1703,前有恒大，今有碧桂园，股价下跌15%，下一个就是万科，,GDP669,15,0,08-09 09:28
1704,今天又是下跌的一天，怎么天天跌呀？,战狼2016,75,2,08-09 09:20
1705,盼了一天又一天，盼了一月又一月终于终于要到年底了。,平安中国国泰民安,42,0,08-09 09:28
1706,天天跌[偷笑][胜利],暁錢錢,43,0,08-09 09:28
